Time,TimeStamp, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, MagX, MagY, MagZ, Roll, Pitch, Yaw, Qw, Qx, Qy, Qz
17-53-44.340,9308, 0.008, -0.014, 1.001, 0.00, 0.01, -0.06, -11.333, 23.308, -11.017, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.342,9310, 0.008, -0.013, 1.000, -0.04, 0.04, -0.06, -11.333, 23.308, -11.017, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.344,9313, 0.007, -0.013, 1.000, -0.06, 0.02, -0.06, -11.333, 23.308, -11.017, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.346,9315, 0.009, -0.013, 1.002, -0.04, 0.04, -0.10, -10.892, 23.350, -11.333, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.350,9318, 0.009, -0.015, 1.000, -0.06, 0.02, -0.07, -10.892, 23.350, -11.333, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.352,9320, 0.008, -0.013, 1.002, -0.03, -0.01, -0.04, -10.892, 23.350, -11.333, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.354,9323, 0.009, -0.013, 0.997, 0.05, -0.08, -0.01, -10.892, 23.350, -11.333, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.356,9325, 0.008, -0.015, 0.999, 0.08, -0.10, 0.05, -11.458, 23.308, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.360,9328, 0.009, -0.013, 0.999, 0.09, -0.08, 0.07, -11.458, 23.308, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.362,9330, 0.010, -0.012, 0.997, 0.05, -0.07, 0.08, -11.458, 23.308, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.364,9333, 0.008, -0.014, 1.002, 0.00, -0.01, 0.01, -11.458, 23.308, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.366,9335, 0.008, -0.012, 1.000, 0.02, -0.01, -0.07, -11.292, 23.542, -11.225, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.370,9338, 0.007, -0.013, 1.004, 0.05, -0.02, -0.10, -11.292, 23.542, -11.225, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.372,9340, 0.007, -0.009, 0.997, 0.09, -0.01, -0.12, -11.292, 23.542, -11.225, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.374,9343, 0.008, -0.014, 1.000, 0.09, 0.01, -0.02, -11.292, 23.542, -11.225, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.376,9345, 0.007, -0.013, 1.001, 0.00, 0.01, 0.05, -11.183, 23.625, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.380,9348, 0.005, -0.012, 0.998, -0.04, 0.04, 0.08, -11.183, 23.625, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.382,9350, 0.011, -0.014, 1.000, -0.07, 0.05, 0.05, -11.183, 23.625, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.384,9353, 0.008, -0.013, 1.001, -0.06, 0.05, 0.02, -11.183, 23.625, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.386,9355, 0.008, -0.015, 1.002, -0.07, 0.05, -0.04, -11.417, 23.458, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.388,9358, 0.006, -0.012, 1.001, -0.07, 0.02, -0.04, -11.417, 23.458, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.392,9360, 0.007, -0.015, 0.997, -0.09, 0.01, -0.01, -11.417, 23.458, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.394,9363, 0.007, -0.015, 1.002, -0.13, 0.01, 0.04, -11.417, 23.458, -11.458, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.396,9365, 0.006, -0.016, 1.001, -0.15, 0.02, -0.01, -11.417, 23.667, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.400,9368, 0.012, -0.013, 0.998, -0.07, 0.02, -0.06, -11.417, 23.667, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.402,9370, 0.008, -0.013, 1.000, 0.00, 0.02, -0.04, -11.417, 23.667, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.404,9373, 0.006, -0.014, 0.999, 0.03, 0.05, -0.07, -11.417, 23.667, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.406,9375, 0.008, -0.012, 1.000, 0.02, 0.04, -0.07, -11.267, 23.750, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.410,9378, 0.007, -0.012, 1.000, -0.04, 0.05, -0.07, -11.267, 23.750, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.412,9380, 0.007, -0.014, 0.998, -0.10, 0.05, -0.04, -11.267, 23.750, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.414,9383, 0.006, -0.013, 0.997, -0.10, 0.04, -0.04, -11.267, 23.750, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.416,9385, 0.006, -0.013, 1.001, -0.06, 0.05, -0.04, -11.417, 23.458, -11.142, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.420,9388, 0.006, -0.016, 1.004, -0.03, 0.02, -0.07, -11.417, 23.458, -11.142, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.422,9390, 0.008, -0.014, 0.999, -0.01, 0.05, -0.03, -11.417, 23.458, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.424,9393, 0.008, -0.012, 1.003, 0.00, 0.05, 0.01, -11.417, 23.458, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.428,9395, 0.006, -0.013, 1.000, 0.00, 0.05, 0.05, -11.417, 23.350, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.430,9398, 0.010, -0.014, 0.999, 0.00, 0.04, 0.05, -11.417, 23.350, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.432,9400, 0.007, -0.014, 1.001, 0.00, 0.02, 0.05, -11.417, 23.350, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.434,9403, 0.008, -0.011, 1.001, 0.03, 0.01, 0.07, -11.417, 23.350, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.438,9405, 0.010, -0.013, 1.001, 0.08, 0.01, 0.07, -11.542, 23.500, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.439,9408, 0.012, -0.013, 0.996, 0.09, -0.02, 0.04, -11.542, 23.500, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.441,9410, 0.010, -0.014, 0.995, 0.06, -0.04, 0.04, -11.542, 23.500, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.443,9413, 0.006, -0.013, 1.001, 0.00, -0.01, 0.02, -11.542, 23.500, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.447,9415, 0.008, -0.012, 0.999, -0.06, -0.01, -0.01, -11.583, 23.750, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.449,9418, 0.008, -0.013, 1.002, -0.06, 0.04, 0.01, -11.583, 23.750, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.451,9420, 0.009, -0.012, 1.002, 0.02, -0.01, 0.01, -11.583, 23.750, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.453,9423, 0.007, -0.014, 0.998, 0.05, -0.02, -0.02, -11.583, 23.750, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.455,9425, 0.007, -0.014, 1.002, 0.06, -0.05, -0.06, -10.933, 23.267, -11.683, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.459,9428, 0.007, -0.012, 1.002, 0.05, -0.05, -0.04, -10.933, 23.267, -11.683, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.461,9430, 0.008, -0.013, 1.002, 0.09, -0.04, -0.02, -10.933, 23.267, -11.683, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.463,9433, 0.009, -0.013, 0.998, 0.11, -0.04, -0.01, -10.933, 23.267, -11.683, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.465,9435, 0.008, -0.011, 1.003, 0.11, -0.01, -0.02, -11.417, 23.458, -11.100, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.469,9438, 0.010, -0.014, 0.997, 0.05, 0.05, -0.09, -11.417, 23.458, -11.100, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.471,9440, 0.009, -0.014, 0.999, 0.05, 0.07, -0.13, -11.417, 23.458, -11.100, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.473,9443, 0.008, -0.011, 0.999, -0.01, 0.07, -0.15, -11.417, 23.458, -11.100, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.475,9445, 0.009, -0.012, 1.004, -0.04, 0.08, -0.10, -10.933, 23.308, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.479,9448, 0.010, -0.013, 1.000, -0.09, 0.08, -0.06, -10.933, 23.308, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.481,9450, 0.008, -0.015, 0.999, -0.15, 0.04, -0.01, -10.933, 23.308, -11.058, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.483,9453, 0.008, -0.013, 1.002, -0.12, 0.02, 0.01, -10.933, 23.308, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.487,9455, 0.005, -0.014, 1.000, -0.01, 0.01, 0.01, -11.183, 23.433, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.489,9458, 0.007, -0.013, 1.000, 0.13, 0.07, 0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.491,9460, 0.006, -0.015, 1.001, 0.16, 0.05, 0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.493,9463, 0.008, -0.014, 1.002, 0.14, 0.05, 0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.497,9465, 0.009, -0.013, 0.999, 0.03, 0.02, 0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.499,9468, 0.009, -0.014, 1.000, 0.00, 0.04, 0.01, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.501,9470, 0.009, -0.014, 1.000, -0.03, 0.01, -0.01, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.503,9473, 0.008, -0.012, 1.000, 0.02, 0.01, -0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.507,9475, 0.005, -0.011, 1.001, 0.08, -0.04, -0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.509,9478, 0.006, -0.015, 1.000, 0.16, -0.01, -0.01, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.511,9480, 0.008, -0.011, 0.996, 0.16, -0.04, -0.04, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.513,9483, 0.009, -0.014, 0.997, 0.12, -0.02, -0.02, -11.183, 23.433, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.517,9485, 0.009, -0.012, 0.997, 0.14, -0.02, -0.01, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.519,9488, 0.009, -0.016, 0.999, 0.14, 0.02, 0.02, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.521,9490, 0.008, -0.016, 0.999, 0.09, 0.05, 0.02, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.523,9493, 0.008, -0.011, 0.999, 0.06, 0.05, 0.04, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.527,9495, 0.007, -0.013, 0.999, 0.05, 0.07, -0.01, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.529,9498, 0.008, -0.011, 1.001, 0.09, 0.07, -0.04, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.531,9500, 0.006, -0.012, 0.998, 0.13, 0.07, -0.07, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.533,9503, 0.009, -0.014, 1.000, 0.16, 0.07, -0.07, -11.058, 23.458, -10.875, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.537,9505, 0.010, -0.015, 0.999, 0.11, -0.01, -0.04, -11.375, 23.267, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.539,9508, 0.008, -0.014, 0.999, 0.00, -0.04, -0.04, -11.375, 23.267, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.541,9510, 0.009, -0.013, 1.002, -0.10, -0.07, 0.04, -11.375, 23.267, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.543,9513, 0.005, -0.012, 1.003, -0.12, -0.05, 0.05, -11.375, 23.267, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.547,9515, 0.008, -0.014, 0.999, -0.04, -0.04, 0.08, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.549,9518, 0.008, -0.012, 0.996, 0.03, -0.07, 0.10, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.551,9520, 0.008, -0.013, 1.002, 0.06, -0.10, 0.05, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.553,9523, 0.010, -0.014, 1.000, 0.03, -0.07, 0.02, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.557,9525, 0.006, -0.014, 0.999, 0.02, -0.05, -0.04, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.559,9528, 0.007, -0.014, 1.000, 0.03, -0.04, -0.10, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.561,9530, 0.008, -0.013, 1.002, 0.03, -0.07, -0.10, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.563,9533, 0.007, -0.014, 1.002, 0.05, -0.05, -0.06, -11.225, 23.458, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.567,9535, 0.007, -0.014, 1.000, -0.01, -0.01, -0.03, -11.267, 23.708, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.569,9538, 0.007, -0.012, 0.998, -0.06, 0.01, -0.01, -11.267, 23.708, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.571,9540, 0.009, -0.015, 0.999, -0.01, 0.04, 0.07, -11.267, 23.708, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.575,9543, 0.007, -0.014, 0.999, 0.09, 0.05, 0.08, -11.267, 23.708, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.577,9545, 0.010, -0.013, 1.002, 0.17, 0.05, 0.11, -10.933, 23.500, -10.917, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.579,9548, 0.009, -0.014, 0.997, 0.19, 0.07, 0.04, -10.933, 23.500, -10.917, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.581,9550, 0.007, -0.013, 1.005, 0.09, 0.02, 0.02, -10.933, 23.500, -10.917, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.585,9553, 0.009, -0.012, 1.002, 0.03, 0.04, -0.04, -10.933, 23.500, -10.917, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.587,9555, 0.008, -0.014, 1.000, 0.03, 0.02, -0.06, -11.225, 23.542, -11.183, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.589,9558, 0.009, -0.013, 1.003, 0.02, 0.02, -0.06, -11.225, 23.542, -11.183, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.591,9560, 0.006, -0.014, 0.999, -0.01, 0.02, -0.03, -11.225, 23.542, -11.183, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.595,9563, 0.007, -0.013, 0.997, -0.06, 0.02, -0.01, -11.225, 23.542, -11.183, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.597,9565, 0.009, -0.013, 1.000, -0.12, 0.07, -0.03, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.599,9568, 0.007, -0.013, 0.997, -0.16, 0.05, -0.06, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.601,9570, 0.007, -0.016, 1.000, -0.16, 0.04, -0.03, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.603,9573, 0.006, -0.015, 1.002, -0.12, 0.02, -0.01, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.607,9575, 0.008, -0.014, 1.002, -0.06, 0.04, -0.01, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.609,9578, 0.009, -0.013, 0.999, -0.03, 0.04, 0.02, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.611,9580, 0.007, -0.012, 0.996, 0.02, 0.04, 0.01, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.613,9583, 0.009, -0.013, 0.998, 0.05, 0.02, 0.07, -11.417, 23.458, -11.142, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.617,9585, 0.009, -0.011, 1.000, 0.06, 0.02, 0.08, -11.142, 23.017, -11.058, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.619,9588, 0.008, -0.014, 1.000, 0.08, -0.01, 0.11, -11.142, 23.017, -11.058, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.621,9590, 0.007, -0.013, 1.003, 0.11, 0.02, 0.02, -11.142, 23.017, -11.058, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.623,9593, 0.006, -0.013, 0.995, 0.14, 0.04, -0.04, -11.142, 23.017, -11.058, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.627,9595, 0.008, -0.012, 0.998, 0.17, 0.08, -0.07, -11.183, 22.892, -11.583, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.629,9598, 0.006, -0.013, 0.998, 0.16, 0.04, 0.01, -11.183, 22.892, -11.583, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.631,9600, 0.010, -0.014, 0.996, 0.11, -0.04, 0.08, -11.183, 22.892, -11.583, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.635,9603, 0.007, -0.015, 1.001, 0.00, -0.05, 0.07, -11.183, 22.892, -11.583, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.637,9605, 0.007, -0.011, 0.999, -0.12, -0.04, 0.01, -11.267, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.639,9608, 0.007, -0.012, 0.997, -0.13, -0.02, -0.04, -11.267, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.641,9610, 0.006, -0.013, 0.998, -0.04, -0.01, -0.03, -11.267, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.645,9613, 0.008, -0.012, 0.998, 0.05, -0.04, -0.01, -11.267, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.647,9615, 0.007, -0.014, 0.999, 0.11, -0.08, 0.01, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.649,9618, 0.010, -0.013, 0.998, 0.15, -0.10, 0.02, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.651,9620, 0.010, -0.011, 0.998, 0.14, -0.08, 0.05, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.655,9623, 0.006, -0.014, 0.999, 0.09, -0.04, 0.04, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.657,9625, 0.008, -0.013, 1.001, 0.05, -0.01, 0.01, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.659,9628, 0.007, -0.015, 1.002, 0.03, 0.04, -0.01, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.661,9630, 0.005, -0.011, 1.001, -0.03, 0.04, -0.03, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.665,9633, 0.010, -0.011, 1.000, -0.15, 0.02, -0.04, -10.975, 23.058, -11.333, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.667,9635, 0.008, -0.010, 0.999, -0.27, 0.05, -0.06, -10.975, 23.542, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.669,9638, 0.006, -0.013, 1.001, -0.29, 0.02, -0.06, -10.975, 23.542, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.671,9640, 0.008, -0.012, 1.001, -0.16, -0.01, -0.06, -10.975, 23.542, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.675,9643, 0.004, -0.012, 0.999, -0.01, -0.05, -0.09, -10.975, 23.542, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.677,9645, 0.008, -0.014, 1.000, 0.06, -0.05, -0.10, -11.333, 23.183, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.679,9648, 0.007, -0.013, 0.998, 0.09, -0.07, -0.09, -11.333, 23.183, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.681,9650, 0.008, -0.011, 0.999, 0.06, -0.04, -0.06, -11.333, 23.183, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.685,9653, 0.007, -0.014, 1.000, 0.03, 0.02, -0.02, -11.333, 23.183, -10.975, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.687,9655, 0.007, -0.012, 0.999, 0.00, 0.04, -0.06, -11.333, 23.583, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.689,9658, 0.008, -0.014, 1.001, -0.03, 0.01, -0.04, -11.333, 23.583, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.691,9660, 0.005, -0.014, 0.999, -0.03, -0.04, -0.06, -11.333, 23.583, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.695,9663, 0.008, -0.013, 1.002, -0.03, -0.05, -0.04, -11.333, 23.583, -11.225, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.697,9665, 0.011, -0.014, 0.997, 0.02, -0.04, -0.07, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.699,9668, 0.007, -0.013, 0.999, 0.06, -0.02, -0.09, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.701,9670, 0.008, -0.013, 0.998, 0.06, -0.02, -0.07, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.705,9673, 0.009, -0.014, 0.999, 0.03, -0.02, 0.01, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.707,9675, 0.010, -0.015, 1.000, 0.03, -0.07, 0.05, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.709,9678, 0.007, -0.012, 0.997, -0.01, -0.05, 0.02, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.711,9680, 0.009, -0.014, 0.997, -0.07, -0.04, -0.01, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.715,9683, 0.006, -0.016, 1.000, -0.15, -0.01, -0.04, -11.058, 23.267, -11.017, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-44.717,9685, 0.007, -0.014, 1.003, -0.18, 0.01, -0.06, -11.183, 23.308, -10.750, -0.46, -0.75, 0.01, 1.000, -0.007, -0.004, 0.000
