Time,ID,AccRaw, AccRawY, AccRawZ,GyoRawX, GyoRawY, GyoRawZ,MagRawX, MagRawY, MagRawZ,Pitch, Roll, Yaw,Pressure
22-36-29.994,0,-7,27,992,-18,85,1708,0,0,0,-7.42,-1.03,343.8,0
22-36-29.994,0,0,31,980,-18,61,1739,0,0,0,-7.43,-1.03,343.8,0
22-36-29.994,0,4,31,968,-42,48,1733,0,0,0,-7.44,-1.02,343.8,0
22-36-29.994,0,-7,15,984,-54,48,1690,0,0,0,-7.45,-1.02,343.9,0
22-36-29.994,0,0,27,980,30,30,1715,0,0,0,-7.46,-1.02,343.9,0
22-36-29.994,0,8,34,984,-48,103,1715,0,0,0,-7.47,-1.02,343.9,0
22-36-29.994,0,0,23,984,-12,67,1739,0,0,0,-7.49,-1.01,343.9,0
22-36-29.994,0,15,46,976,-6,36,1678,0,0,0,-7.5,-1.02,343.9,0
22-36-29.994,0,7,27,980,-48,91,1684,0,0,0,-7.52,-1.01,343.9,0
22-36-29.994,0,0,15,980,0,54,1702,0,0,0,-7.53,-1.01,343.9,0
22-36-29.994,0,11,39,964,-24,79,1684,0,0,0,-7.54,-1.01,343.9,0
22-36-29.994,0,0,15,984,-67,67,1708,0,0,0,-7.56,-1,343.9,0
22-36-29.994,0,0,23,968,24,61,1696,0,0,0,-7.57,-1,343.9,0
22-36-29.994,0,4,27,976,-18,61,1721,0,0,0,-7.58,-1,343.9,0
22-36-29.994,0,0,15,976,-54,54,1715,0,0,0,-7.59,-1,343.9,0
22-36-29.994,0,-3,31,980,12,61,1721,0,0,0,-7.6,-1,343.9,0
22-36-29.994,0,-3,42,972,-54,97,1721,0,0,0,-7.62,-1,343.9,0
22-36-29.994,0,-3,23,980,-18,73,1690,0,0,0,-7.63,-0.99,344,0
22-36-29.994,0,0,39,972,12,73,1696,0,0,0,-7.65,-1,344,0
22-36-29.994,0,0,38,984,-67,103,1684,0,0,0,-7.67,-0.99,344,0
22-36-29.994,0,0,27,972,-42,97,1690,0,0,0,-7.68,-0.98,344,0
22-36-29.994,0,8,34,980,-18,54,1660,0,0,0,-7.7,-0.98,344,0
22-36-29.994,0,0,19,980,-54,85,1678,0,0,0,-7.71,-0.97,344,0
22-36-29.994,0,-3,15,972,0,24,1721,0,0,0,-7.72,-0.97,344,0
22-36-29.994,0,4,23,980,-24,30,1751,0,0,0,-7.73,-0.97,344,0
22-36-29.994,0,-3,7,965,-67,18,1727,0,0,0,-7.74,-0.96,344,0
22-36-29.994,0,-7,3,980,-18,-30,1776,0,0,0,-7.73,-0.96,344,0
22-36-29.995,0,-7,11,1004,-6,18,1818,0,0,0,-7.73,-0.96,344,0
22-36-29.995,0,-15,46,1004,18,48,1818,0,0,0,-7.74,-0.97,344,0
22-36-29.995,0,0,78,976,67,91,1751,0,0,0,-7.76,-0.99,344,0
22-36-29.995,0,27,77,961,-91,134,1641,0,0,0,-7.79,-0.98,344,0
22-36-29.995,0,11,23,968,-73,109,1605,0,0,0,-7.82,-0.96,344,0
22-36-29.995,0,15,34,972,24,67,1623,0,0,0,-7.83,-0.96,344,0
22-36-29.995,0,11,39,992,-79,97,1617,0,0,0,-7.85,-0.95,344.1,0
22-36-29.995,0,4,15,980,-73,85,1672,0,0,0,-7.87,-0.93,344.1,0
22-36-29.995,0,23,23,980,-48,85,1660,0,0,0,-7.88,-0.92,344.1,0
22-36-29.995,0,0,11,972,-91,97,1654,0,0,0,-7.9,-0.91,344.1,0
22-36-29.995,0,-7,11,976,-6,36,1666,0,0,0,-7.92,-0.9,344.1,0
22-36-29.995,0,-7,23,988,0,79,1690,0,0,0,-7.93,-0.91,344.1,0
22-36-29.995,0,-11,0,980,-36,79,1690,0,0,0,-7.94,-0.9,344.2,0
22-36-29.995,0,-7,19,968,30,30,1751,0,0,0,-7.95,-0.91,344.2,0
22-36-29.995,0,-3,31,972,-30,54,1782,0,0,0,-7.96,-0.91,344.2,0
22-36-29.995,0,-11,27,980,-48,61,1794,0,0,0,-7.97,-0.91,344.1,0
22-36-29.995,0,-11,35,976,-18,48,1770,0,0,0,-7.98,-0.91,344.1,0
22-36-29.995,0,-7,38,976,-91,79,1763,0,0,0,-8,-0.9,344.1,0
22-36-29.995,0,-7,23,965,-48,42,1745,0,0,0,-8.01,-0.89,344.1,0
22-36-29.995,0,0,34,980,-36,61,1770,0,0,0,-8.02,-0.89,344.1,0
22-36-29.995,0,4,27,988,-54,54,1727,0,0,0,-8.03,-0.88,344.1,0
22-36-29.995,0,0,11,984,-30,54,1739,0,0,0,-8.04,-0.88,344.1,0
22-36-29.995,0,15,42,972,-6,54,1763,0,0,0,-8.05,-0.88,344.1,0
22-36-29.995,0,4,34,992,-61,67,1739,0,0,0,-8.06,-0.88,344.1,0
22-36-29.995,0,4,34,976,-18,61,1727,0,0,0,-8.07,-0.87,344.1,0
22-36-29.995,0,11,50,976,-73,73,1715,0,0,0,-8.09,-0.87,344.1,0
22-36-29.995,0,4,15,972,-97,67,1721,0,0,0,-8.1,-0.86,344.1,0
22-36-29.995,0,3,11,960,0,12,1739,0,0,0,-8.11,-0.85,344.1,0
22-36-29.995,0,8,31,992,-73,61,1733,0,0,0,-8.12,-0.85,344.1,0
22-36-29.995,0,-7,11,980,-48,54,1745,0,0,0,-8.13,-0.84,344.1,0
22-36-29.995,0,0,31,980,6,12,1733,0,0,0,-8.13,-0.84,344.1,0
22-36-29.995,0,-7,31,984,-73,61,1721,0,0,0,-8.14,-0.84,344.1,0
22-36-29.995,0,-15,19,968,-12,61,1739,0,0,0,-8.16,-0.84,344.2,0
22-36-29.995,0,-3,50,972,-24,79,1739,0,0,0,-8.17,-0.84,344.2,0
22-36-29.995,0,-3,31,984,-85,79,1733,0,0,0,-8.18,-0.83,344.2,0
22-36-29.995,0,-7,15,968,-42,30,1751,0,0,0,-8.2,-0.83,344.2,0
22-36-29.995,0,11,31,984,-36,73,1690,0,0,0,-8.21,-0.83,344.2,0
22-36-29.995,0,-3,23,984,-73,48,1745,0,0,0,-8.22,-0.82,344.2,0
22-36-29.995,0,-7,15,976,-30,30,1782,0,0,0,-8.23,-0.81,344.2,0
22-36-29.995,0,0,39,984,-61,79,1708,0,0,0,-8.24,-0.81,344.2,0
22-36-29.995,0,-3,19,984,-48,85,1727,0,0,0,-8.25,-0.8,344.2,0
22-36-29.995,0,-3,19,976,-6,30,1745,0,0,0,-8.26,-0.8,344.2,0
22-36-29.995,0,8,34,980,-42,67,1727,0,0,0,-8.27,-0.8,344.2,0
22-36-29.995,0,-3,15,976,-54,36,1739,0,0,0,-8.28,-0.8,344.2,0
22-36-29.995,0,4,31,968,12,42,1739,0,0,0,-8.29,-0.8,344.2,0
22-36-29.995,0,-3,31,988,-67,54,1763,0,0,0,-8.3,-0.79,344.2,0
22-36-29.995,0,-11,19,980,-24,48,1763,0,0,0,-8.31,-0.78,344.2,0
22-36-29.995,0,0,50,976,-24,36,1702,0,0,0,-8.32,-0.79,344.2,0
22-36-29.995,0,-3,31,976,-85,85,1721,0,0,0,-8.34,-0.77,344.2,0
22-36-29.995,0,-3,11,965,-18,36,1727,0,0,0,-8.35,-0.77,344.2,0
22-36-29.995,0,11,42,972,-42,54,1715,0,0,0,-8.35,-0.77,344.2,0
22-36-29.995,0,-7,7,984,-54,54,1727,0,0,0,-8.37,-0.76,344.2,0
22-36-29.995,0,-7,19,976,6,12,1727,0,0,0,-8.37,-0.76,344.2,0
22-36-29.995,0,-3,34,988,-73,54,1733,0,0,0,-8.38,-0.77,344.2,0
22-36-29.995,0,-11,19,976,-73,54,1739,0,0,0,-8.39,-0.75,344.2,0
22-36-29.995,0,4,46,980,12,18,1751,0,0,0,-8.4,-0.75,344.2,0
22-36-29.995,0,3,42,980,-115,85,1727,0,0,0,-8.41,-0.75,344.2,0
22-36-29.996,0,-11,3,980,-54,42,1708,0,0,0,-8.42,-0.73,344.2,0
22-36-29.996,0,3,23,984,79,18,1751,0,0,0,-8.43,-0.74,344.2,0
22-36-29.996,0,4,42,992,-79,73,1708,0,0,0,-8.44,-0.74,344.2,0
22-36-29.996,0,-11,15,980,-91,48,1757,0,0,0,-8.45,-0.72,344.2,0
22-36-29.996,0,4,31,980,73,18,1733,0,0,0,-8.46,-0.73,344.2,0
22-36-29.996,0,11,58,960,-61,79,1690,0,0,0,-8.47,-0.73,344.2,0
22-36-29.996,0,-7,7,988,-115,73,1702,0,0,0,-8.48,-0.71,344.2,0
22-36-29.996,0,-7,-3,972,61,12,1702,0,0,0,-8.49,-0.71,344.2,0
22-36-29.996,0,15,31,996,-79,73,1696,0,0,0,-8.5,-0.71,344.2,0
22-36-29.996,0,-7,7,992,-73,85,1696,0,0,0,-8.52,-0.69,344.3,0
22-36-29.996,0,-7,23,953,36,18,1715,0,0,0,-8.53,-0.7,344.3,0
22-36-29.996,0,-7,38,972,-48,91,1696,0,0,0,-8.54,-0.69,344.3,0
22-36-29.996,0,-7,23,992,-48,42,1708,0,0,0,-8.55,-0.68,344.3,0
22-36-29.996,0,4,31,976,-42,73,1715,0,0,0,-8.56,-0.68,344.3,0
22-36-29.996,0,-7,19,976,-79,67,1690,0,0,0,-8.58,-0.67,344.3,0
22-36-29.996,0,-3,34,965,-24,36,1708,0,0,0,-8.59,-0.67,344.3,0
22-36-29.996,0,0,31,988,-85,85,1708,0,0,0,-8.6,-0.66,344.3,0
22-36-29.996,0,-7,23,980,-54,24,1715,0,0,0,-8.61,-0.65,344.3,0
22-36-29.996,0,-3,31,968,-6,36,1696,0,0,0,-8.62,-0.65,344.3,0
22-36-29.996,0,-11,11,988,-61,61,1702,0,0,0,-8.63,-0.64,344.3,0
22-36-29.996,0,-7,15,976,-30,18,1733,0,0,0,-8.64,-0.63,344.3,0
22-36-29.996,0,4,38,972,-36,54,1696,0,0,0,-8.65,-0.63,344.3,0
22-36-29.996,0,-7,15,992,-42,67,1696,0,0,0,-8.66,-0.62,344.4,0
22-36-29.996,0,0,34,965,-12,30,1715,0,0,0,-8.67,-0.62,344.4,0
22-36-29.996,0,3,39,980,-54,54,1715,0,0,0,-8.68,-0.62,344.4,0
22-36-29.996,0,-3,11,980,-42,18,1708,0,0,0,-8.69,-0.61,344.4,0
22-36-29.996,0,0,35,964,0,42,1708,0,0,0,-8.7,-0.61,344.4,0
22-36-29.996,0,-7,23,992,-97,61,1702,0,0,0,-8.71,-0.59,344.4,0
22-36-29.996,0,-7,11,976,-42,18,1715,0,0,0,-8.72,-0.59,344.4,0
22-36-29.996,0,8,38,984,-61,48,1721,0,0,0,-8.72,-0.58,344.4,0
22-36-29.998,0,-7,19,976,-61,42,1733,0,0,0,-8.74,-0.57,344.4,0
22-36-29.998,0,-11,23,968,-6,12,1733,0,0,0,-8.74,-0.57,344.4,0
22-36-29.998,0,-7,34,988,-85,67,1715,0,0,0,-8.75,-0.56,344.4,0
22-36-29.998,0,-11,15,984,-61,48,1708,0,0,0,-8.76,-0.55,344.4,0
22-36-29.998,0,4,50,965,-12,42,1702,0,0,0,-8.77,-0.55,344.4,0
22-36-29.998,0,0,34,992,-79,79,1684,0,0,0,-8.78,-0.54,344.4,0
22-36-29.998,0,-7,11,972,-54,42,1727,0,0,0,-8.79,-0.53,344.4,0
22-36-29.998,0,8,38,968,-30,48,1696,0,0,0,-8.8,-0.53,344.5,0
22-36-29.998,0,0,27,972,-79,48,1715,0,0,0,-8.81,-0.52,344.5,0
22-36-29.998,0,-11,3,972,-42,0,1696,0,0,0,-8.81,-0.51,344.5,0
22-36-29.998,0,0,27,976,-42,0,1715,0,0,0,-8.81,-0.51,344.5,0
22-36-29.998,0,-7,15,976,-109,-12,1739,0,0,0,-8.81,-0.49,344.5,0
22-36-29.998,0,-15,-15,972,-85,-36,1763,0,0,0,-8.81,-0.48,344.5,0
22-36-29.998,0,-11,-15,1015,-12,-18,1831,0,0,0,-8.8,-0.48,344.5,0
22-36-29.998,0,-11,62,1000,67,12,1843,0,0,0,-8.8,-0.49,344.4,0
22-36-29.998,0,0,93,984,67,67,1757,0,0,0,-8.8,-0.51,344.4,0
22-36-29.998,0,11,89,965,-97,115,1629,0,0,0,-8.82,-0.5,344.4,0
22-36-29.998,0,7,23,972,-134,85,1599,0,0,0,-8.85,-0.48,344.5,0
22-36-29.998,0,8,11,957,-36,48,1599,0,0,0,-8.86,-0.46,344.5,0
22-36-29.998,0,3,7,1003,-73,48,1654,0,0,0,-8.87,-0.45,344.5,0
22-36-29.998,0,11,38,968,-61,6,1654,0,0,0,-8.88,-0.44,344.5,0
22-36-29.998,0,15,27,1000,-85,79,1654,0,0,0,-8.89,-0.43,344.6,0
22-36-29.998,0,0,7,980,-79,61,1666,0,0,0,-8.91,-0.4,344.6,0
22-36-29.998,0,0,11,968,24,24,1660,0,0,0,-8.92,-0.4,344.6,0
22-36-29.998,0,-7,23,980,-36,48,1647,0,0,0,-8.92,-0.4,344.6,0
22-36-29.998,0,-19,-8,984,-36,24,1672,0,0,0,-8.93,-0.39,344.6,0
22-36-29.998,0,-11,27,972,36,-6,1733,0,0,0,-8.93,-0.4,344.6,0
22-36-29.998,0,-7,31,984,-54,30,1770,0,0,0,-8.94,-0.39,344.6,0
22-36-29.998,0,-11,27,968,-48,30,1788,0,0,0,-8.95,-0.38,344.6,0
22-36-29.998,0,-7,42,984,-30,12,1770,0,0,0,-8.95,-0.38,344.6,0
22-36-29.998,0,-11,38,980,-97,42,1733,0,0,0,-8.96,-0.37,344.6,0
22-36-29.998,0,-11,11,972,-67,30,1739,0,0,0,-8.96,-0.36,344.6,0
22-36-29.998,0,0,23,988,-48,12,1776,0,0,0,-8.97,-0.35,344.6,0
22-36-29.998,0,-3,34,980,-48,18,1696,0,0,0,-8.97,-0.35,344.6,0
22-36-29.998,0,-7,3,996,-61,61,1708,0,0,0,-8.98,-0.34,344.6,0
22-36-29.998,0,4,42,968,42,0,1739,0,0,0,-8.98,-0.34,344.6,0
22-36-29.998,0,15,39,992,-73,54,1751,0,0,0,-8.99,-0.34,344.6,0
22-36-29.998,0,0,31,972,-67,36,1708,0,0,0,-9,-0.33,344.6,0
22-36-29.998,0,3,31,988,-42,24,1727,0,0,0,-9,-0.33,344.6,0
22-36-29.998,0,0,31,972,-85,30,1715,0,0,0,-9.01,-0.32,344.6,0
22-36-29.998,0,-3,-7,984,-85,12,1715,0,0,0,-9.02,-0.3,344.7,0
22-36-29.998,0,15,38,965,18,6,1733,0,0,0,-9.02,-0.3,344.7,0
22-36-29.998,0,0,23,988,-67,48,1739,0,0,0,-9.02,-0.29,344.7,0
22-36-29.998,0,-15,7,988,-54,-6,1745,0,0,0,-9.03,-0.28,344.7,0
22-36-29.998,0,-7,23,980,-12,18,1745,0,0,0,-9.03,-0.28,344.7,0
22-36-29.998,0,-11,31,976,-54,42,1757,0,0,0,-9.03,-0.28,344.7,0
22-36-29.998,0,-11,27,980,-30,24,1727,0,0,0,-9.04,-0.28,344.7,0
22-36-29.999,0,-3,34,992,-67,54,1715,0,0,0,-9.05,-0.27,344.7,0
22-36-29.999,0,-7,31,976,-42,6,1727,0,0,0,-9.05,-0.27,344.7,0
22-36-29.999,0,-3,23,965,-73,42,1721,0,0,0,-9.06,-0.25,344.7,0
22-36-29.999,0,-3,19,972,-73,0,1739,0,0,0,-9.06,-0.24,344.7,0
22-36-29.999,0,-3,19,984,-61,6,1733,0,0,0,-9.07,-0.24,344.7,0
22-36-29.999,0,-7,31,984,-36,6,1721,0,0,0,-9.07,-0.24,344.7,0
22-36-29.999,0,-7,19,988,-42,18,1727,0,0,0,-9.07,-0.23,344.7,0
22-36-29.999,0,4,23,972,-24,24,1739,0,0,0,-9.08,-0.22,344.7,0
22-36-29.999,0,3,31,968,-48,12,1733,0,0,0,-9.08,-0.22,344.7,0
22-36-29.999,0,-3,23,980,-67,30,1721,0,0,0,-9.09,-0.21,344.7,0
22-36-29.999,0,-3,15,980,0,-6,1757,0,0,0,-9.09,-0.21,344.7,0
22-36-29.999,0,0,31,980,-67,18,1757,0,0,0,-9.09,-0.21,344.7,0
22-36-29.999,0,-3,23,976,-54,24,1757,0,0,0,-9.1,-0.2,344.7,0
22-36-29.999,0,-7,31,980,-24,24,1751,0,0,0,-9.1,-0.19,344.7,0
22-36-29.999,0,-7,35,980,-73,24,1708,0,0,0,-9.1,-0.19,344.7,0
22-36-29.999,0,-3,7,980,-48,36,1727,0,0,0,-9.11,-0.18,344.7,0
22-36-29.999,0,3,31,964,-24,6,1721,0,0,0,-9.12,-0.18,344.7,0
22-36-29.999,0,-3,15,988,-79,18,1721,0,0,0,-9.12,-0.17,344.7,0
22-36-29.999,0,-7,19,980,-18,-6,1751,0,0,0,-9.12,-0.17,344.7,0
22-36-29.999,0,-7,31,984,-54,24,1757,0,0,0,-9.12,-0.16,344.7,0
22-36-29.999,0,-11,27,984,-67,24,1739,0,0,0,-9.13,-0.16,344.7,0
22-36-29.999,0,0,23,980,-24,12,1739,0,0,0,-9.13,-0.15,344.7,0
22-36-29.999,0,3,42,968,-54,18,1727,0,0,0,-9.13,-0.15,344.7,0
22-36-29.999,0,-3,11,992,-67,12,1721,0,0,0,-9.14,-0.14,344.7,0
22-36-29.999,0,0,15,980,36,-6,1739,0,0,0,-9.14,-0.14,344.7,0
22-36-29.999,0,8,34,980,-73,30,1733,0,0,0,-9.14,-0.14,344.7,0
22-36-29.999,0,-7,15,976,-85,24,1745,0,0,0,-9.14,-0.13,344.7,0
22-36-29.999,0,-7,19,988,6,18,1721,0,0,0,-9.14,-0.14,344.7,0
22-36-29.999,0,-3,42,984,-67,42,1702,0,0,0,-9.13,-0.14,344.7,0
22-36-29.999,0,-3,11,992,-79,48,1727,0,0,0,-9.14,-0.13,344.7,0
22-36-29.999,0,4,34,965,0,18,1733,0,0,0,-9.14,-0.14,344.7,0
22-36-29.999,0,11,35,992,-61,24,1715,0,0,0,-9.14,-0.14,344.7,0
22-36-29.999,0,-3,15,980,-67,12,1696,0,0,0,-9.15,-0.13,344.7,0
22-36-29.999,0,-3,19,980,0,6,1721,0,0,0,-9.15,-0.13,344.7,0
22-36-29.999,0,-3,27,976,-48,6,1721,0,0,0,-9.15,-0.14,344.7,0
22-36-29.999,0,-7,19,980,-24,12,1708,0,0,0,-9.15,-0.13,344.8,0
22-36-29.999,0,-3,19,984,-48,48,1672,0,0,0,-9.15,-0.14,344.8,0
22-36-29.999,0,-7,19,980,-12,36,1672,0,0,0,-9.15,-0.14,344.8,0
22-36-29.999,0,0,31,968,-18,24,1696,0,0,0,-9.15,-0.14,344.8,0
22-36-29.999,0,-3,19,984,-54,24,1690,0,0,0,-9.15,-0.13,344.8,0
22-36-29.999,0,-3,19,976,-36,6,1721,0,0,0,-9.15,-0.14,344.8,0
22-36-29.999,0,-3,39,972,-24,18,1715,0,0,0,-9.15,-0.14,344.8,0
22-36-29.999,0,-11,3,988,-97,24,1733,0,0,0,-9.15,-0.13,344.8,0
22-36-29.999,0,-7,11,972,18,0,1751,0,0,0,-9.15,-0.14,344.8,0
22-36-30.000,0,4,31,984,-61,61,1733,0,0,0,-9.15,-0.14,344.8,0
22-36-30.000,0,-3,19,988,-67,30,1708,0,0,0,-9.16,-0.13,344.8,0
22-36-30.000,0,8,31,976,12,24,1708,0,0,0,-9.16,-0.14,344.8,0
22-36-30.000,0,11,39,980,-67,54,1702,0,0,0,-9.16,-0.14,344.8,0
22-36-30.000,0,-3,7,980,-54,42,1708,0,0,0,-9.17,-0.13,344.8,0
22-36-30.000,0,8,50,965,36,-12,1715,0,0,0,-9.16,-0.14,344.8,0
22-36-30.000,0,-3,27,996,-54,24,1739,0,0,0,-9.16,-0.14,344.8,0
22-36-30.000,0,-7,0,976,-36,18,1721,0,0,0,-9.16,-0.13,344.8,0
22-36-30.000,0,8,42,968,48,6,1727,0,0,0,-9.16,-0.15,344.8,0
22-36-30.000,0,-3,27,980,-67,36,1721,0,0,0,-9.16,-0.15,344.9,0
22-36-30.000,0,-15,-8,976,-30,0,1733,0,0,0,-9.16,-0.14,344.9,0
22-36-30.000,0,0,54,976,42,24,1733,0,0,0,-9.16,-0.16,344.9,0
22-36-30.000,0,-3,42,984,-61,24,1721,0,0,0,-9.16,-0.16,344.9,0
22-36-30.000,0,-15,0,980,-54,54,1708,0,0,0,-9.17,-0.15,344.9,0
22-36-30.000,0,3,46,976,18,24,1708,0,0,0,-9.17,-0.17,344.9,0
22-36-30.000,0,0,50,965,-54,54,1684,0,0,0,-9.18,-0.17,344.9,0
22-36-30.000,0,-7,3,992,-67,18,1690,0,0,0,-9.18,-0.15,344.9,0
22-36-30.000,0,15,42,968,18,-6,1708,0,0,0,-9.18,-0.16,344.9,0
22-36-30.000,0,3,35,972,-85,12,1696,0,0,0,-9.18,-0.16,344.9,0
22-36-30.000,0,-7,0,972,-48,-18,1708,0,0,0,-9.17,-0.15,344.9,0
22-36-30.000,0,0,0,976,24,-30,1757,0,0,0,-9.16,-0.15,344.9,0
22-36-30.000,0,-3,31,953,-24,-54,1763,0,0,0,-9.15,-0.16,344.9,0
22-36-30.000,0,-11,-11,1019,-91,-24,1812,0,0,0,-9.14,-0.16,344.9,0
22-36-30.000,0,-15,11,1004,61,24,1837,0,0,0,-9.14,-0.17,344.9,0
22-36-30.000,0,3,74,992,91,48,1751,0,0,0,-9.14,-0.2,344.9,0
22-36-30.000,0,23,93,949,-140,152,1617,0,0,0,-9.15,-0.21,344.9,0
22-36-30.000,0,0,11,976,-158,79,1580,0,0,0,-9.17,-0.17,344.9,0
22-36-30.000,0,-3,-11,961,54,-12,1690,0,0,0,-9.18,-0.18,344.9,0
22-36-30.000,0,23,128,949,85,18,1641,0,0,0,-9.17,-0.2,344.9,0
22-36-30.000,0,23,31,1043,-323,134,1611,0,0,0,-9.18,-0.18,345,0
22-36-30.000,0,0,-54,941,-12,12,1684,0,0,0,-9.2,-0.15,345,0
22-36-30.000,0,4,34,980,79,-36,1702,0,0,0,-9.19,-0.17,345,0
22-36-30.000,0,8,81,992,-67,48,1635,0,0,0,-9.19,-0.17,345,0
22-36-30.000,0,-7,15,980,-140,12,1635,0,0,0,-9.2,-0.16,345,0
22-36-30.000,0,-7,31,933,280,-122,1684,0,0,0,-9.19,-0.17,345,0
22-36-30.000,0,0,39,1011,-67,42,1733,0,0,0,-9.19,-0.19,345,0
22-36-30.000,0,0,11,988,-67,36,1745,0,0,0,-9.2,-0.18,345,0
22-36-30.000,0,-11,19,957,42,-18,1751,0,0,0,-9.19,-0.19,345,0
22-36-30.000,0,-15,42,976,30,-18,1715,0,0,0,-9.19,-0.2,345,0
22-36-30.000,0,-15,23,984,-140,61,1739,0,0,0,-9.19,-0.19,345,0
22-36-30.000,0,4,34,941,-24,0,1794,0,0,0,-9.19,-0.2,345,0
22-36-30.000,0,15,15,1000,-12,-12,1733,0,0,0,-9.19,-0.2,345,0
22-36-30.000,0,-7,38,1008,-30,-6,1715,0,0,0,-9.18,-0.21,345,0
22-36-30.000,0,-19,3,992,-61,42,1733,0,0,0,-9.19,-0.2,345,0
22-36-30.000,0,4,27,953,73,0,1776,0,0,0,-9.18,-0.22,345,0
22-36-30.000,0,35,31,992,-24,42,1739,0,0,0,-9.18,-0.23,345,0
22-36-30.000,0,4,38,980,-48,18,1727,0,0,0,-9.19,-0.23,345,0
22-36-30.001,0,-3,19,980,0,24,1727,0,0,0,-9.19,-0.24,345,0
22-36-30.001,0,8,34,972,-54,18,1739,0,0,0,-9.19,-0.24,345,0
22-36-30.001,0,11,15,972,-67,18,1733,0,0,0,-9.19,-0.23,345,0
22-36-30.001,0,15,27,965,-54,12,1733,0,0,0,-9.19,-0.24,345,0
22-36-30.001,0,-11,15,988,0,-30,1727,0,0,0,-9.18,-0.24,345,0
22-36-30.001,0,-11,15,980,-6,-6,1733,0,0,0,-9.18,-0.25,345,0
22-36-30.001,0,4,19,988,-48,30,1739,0,0,0,-9.18,-0.25,345,0
22-36-30.001,0,-3,27,968,0,30,1733,0,0,0,-9.18,-0.26,345,0
22-36-30.001,0,-7,38,965,24,12,1702,0,0,0,-9.18,-0.27,345,0
22-36-30.001,0,-7,31,1000,-30,30,1721,0,0,0,-9.18,-0.28,345,0
22-36-30.001,0,-3,15,976,-12,18,1715,0,0,0,-9.18,-0.28,345,0
22-36-30.001,0,7,27,960,-48,18,1715,0,0,0,-9.18,-0.28,345,0
22-36-30.001,0,-3,19,976,-42,-12,1739,0,0,0,-9.18,-0.28,345,0
22-36-30.001,0,-7,11,996,-12,-12,1751,0,0,0,-9.17,-0.28,345,0
22-36-30.001,0,-7,31,984,-30,0,1751,0,0,0,-9.17,-0.29,345,0
22-36-30.001,0,0,23,984,-67,18,1733,0,0,0,-9.17,-0.29,345,0
22-36-30.001,0,8,15,972,0,-6,1733,0,0,0,-9.17,-0.29,345,0
22-36-30.001,0,11,35,976,6,6,1715,0,0,0,-9.16,-0.31,345,0
22-36-30.001,0,-3,34,980,-24,6,1727,0,0,0,-9.16,-0.31,345,0
22-36-30.001,0,0,7,980,-18,-6,1763,0,0,0,-9.16,-0.32,345,0
22-36-30.001,0,8,27,976,-18,-12,1776,0,0,0,-9.15,-0.33,345,0
22-36-30.001,0,0,31,968,-18,12,1745,0,0,0,-9.15,-0.33,345,0
22-36-30.001,0,-7,27,980,-30,6,1733,0,0,0,-9.14,-0.33,345,0
22-36-30.001,0,-7,19,980,-24,0,1733,0,0,0,-9.14,-0.34,345,0
22-36-30.001,0,8,19,976,-24,-6,1739,0,0,0,-9.14,-0.34,345,0
22-36-30.001,0,7,35,960,-18,-12,1721,0,0,0,-9.13,-0.35,345,0
22-36-30.001,0,-3,3,992,12,-6,1739,0,0,0,-9.13,-0.35,345,0
22-36-30.001,0,-3,27,984,12,-18,1757,0,0,0,-9.12,-0.37,345,0
22-36-30.001,0,-3,34,984,-48,0,1727,0,0,0,-9.11,-0.37,345,0
22-36-30.001,0,-3,15,972,-42,0,1757,0,0,0,-9.11,-0.37,345,0
22-36-30.001,0,0,11,988,24,-18,1776,0,0,0,-9.11,-0.38,345,0
22-36-30.001,0,4,38,980,-24,-6,1751,0,0,0,-9.1,-0.39,345,0
22-36-30.001,0,4,34,980,-61,12,1745,0,0,0,-9.1,-0.4,345,0
22-36-30.001,0,0,7,984,12,-6,1757,0,0,0,-9.09,-0.4,345,0
22-36-30.001,0,11,31,980,61,-48,1770,0,0,0,-9.08,-0.41,345,0
22-36-30.001,0,11,70,972,6,-24,1715,0,0,0,-9.08,-0.42,345,0
22-36-30.001,0,-7,31,984,-97,18,1678,0,0,0,-9.08,-0.41,345,0
22-36-30.001,0,-7,-8,992,-6,-6,1727,0,0,0,-9.08,-0.41,345,0
22-36-30.001,0,15,27,972,42,0,1739,0,0,0,-9.08,-0.41,345,0
22-36-30.001,0,23,62,976,-24,6,1684,0,0,0,-9.08,-0.42,345,0
22-36-30.001,0,3,31,964,-103,36,1666,0,0,0,-9.08,-0.4,345,0
22-36-30.001,0,-7,-27,1000,-12,12,1733,0,0,0,-9.09,-0.39,345,0
22-36-30.001,0,11,31,964,109,-61,1727,0,0,0,-9.08,-0.41,345,0
22-36-30.001,0,19,46,988,-36,36,1721,0,0,0,-9.08,-0.42,345,0
22-36-30.001,0,-11,19,980,-24,6,1708,0,0,0,-9.08,-0.41,345,0
22-36-30.001,0,-7,3,988,48,12,1751,0,0,0,-9.08,-0.42,345,0
22-36-30.001,0,19,74,957,-18,18,1751,0,0,0,-9.08,-0.43,345,0
22-36-30.001,0,8,19,984,-91,24,1727,0,0,0,-9.09,-0.41,345,0
22-36-30.001,0,-3,-7,972,18,-12,1739,0,0,0,-9.09,-0.41,345.1,0
22-36-30.001,0,4,31,1000,73,-24,1727,0,0,0,-9.08,-0.43,345.1,0
22-36-30.001,0,11,93,921,-122,30,1708,0,0,0,-9.08,-0.43,345.1,0
